TimeStamp,Var_1,Var_2,Var_3,Var_4,Var_5,Var_6,HourSin,WeekCos,CBWD
2021-03-31 19:00:00,3.676,6.96,10.82,3.123,136984.97,739939.6,-0.9659258262890684,-0.22252093395631434,NE
2021-03-31 20:00:00,3.535,8.42,10.414,2.963,220939.11,1191109.8,-0.8660254037844386,-0.22252093395631434,cv
2021-03-31 21:00:00,2.176,6.46,10.23,3.04,88775.16,775169.3,-0.7071067811865477,-0.22252093395631434,SE
2021-03-31 22:00:00,1.4340000000000002,10.08,7.605,1.686,76611.35,1630199.6,-0.5000000000000004,-0.22252093395631434,SE
2021-03-31 23:00:00,1.379,7.742000000000001,5.7929999999999975,1.511,126797.125,1427993.9,-0.2588190451025216,-0.22252093395631434,SE
2021-04-01 00:00:00,0.9985,7.496,5.64,1.673,62793.73,1397457.2,0.0,-0.9009688679024191,SE
2021-04-01 01:00:00,0.9946,10.93,5.207000000000002,1.074,26254.135,1467336.0,0.25881904510252074,-0.9009688679024191,NE
2021-04-01 02:00:00,0.2896,1.615,3.502,0.3774,7341.517,30683.988,0.5,-0.9009688679024191,NE
2021-04-01 03:00:00,0.245,1.5625,3.463,0.38,3898.492,48194.285,0.7071067811865475,-0.9009688679024191,cv
2021-04-01 04:00:00,0.1992,1.411,3.252,0.393,4835.411,25919.135,0.8660254037844386,-0.9009688679024191,SE
2021-04-01 05:00:00,0.4846,2.584,4.207,0.8716,10811.087,175005.11,0.9659258262890684,-0.9009688679024191,cv
2021-04-01 06:00:00,0.64,2.133,4.08,0.648,22781.621,145679.11,1.0,-0.9009688679024191,SE
2021-04-01 07:00:00,1.3330000000000002,4.707,6.4060000000000015,1.19,50667.09,491282.0,0.9659258262890684,-0.9009688679024191,cv
2021-04-01 08:00:00,0.99,2.893,6.273,0.9917,44118.09,175971.25,0.8660254037844387,-0.9009688679024191,NE
2021-04-01 09:00:00,2.516,5.292999999999998,10.67,2.6,75790.516,483349.06,0.7071067811865476,-0.9009688679024191,SE
2021-04-01 10:00:00,1.824,4.5,9.305,1.83,80323.86,300744.03,0.5,-0.9009688679024191,cv
2021-04-01 11:00:00,2.93,7.938,13.086,3.082,94633.305,626393.44,0.258819045102521,-0.9009688679024191,SE
2021-04-01 12:00:00,2.7710000000000004,7.97,12.3,2.94,99627.266,1306622.9,1.2246467991473532e-16,-0.9009688679024191,SE
2021-04-01 13:00:00,1.859,8.13,8.51,2.0,67325.016,1132429.5,-0.2588190451025208,-0.9009688679024191,SE
2021-04-01 14:00:00,1.896,5.414,8.75,1.755,81966.97,432024.66,-0.4999999999999997,-0.9009688679024191,SE
2021-04-01 15:00:00,1.4,5.21,7.92,1.52,59286.547,490723.47,-0.7071067811865471,-0.9009688679024191,SE
2021-04-01 16:00:00,1.76,7.555,10.46,2.047,83062.42,816734.44,-0.8660254037844384,-0.9009688679024191,SE
2021-04-01 17:00:00,1.4980000000000002,5.0939999999999985,8.49,1.5319999999999998,73154.016,542858.56,-0.9659258262890684,-0.9009688679024191,SE
2021-04-01 18:00:00,2.158,5.94,8.88,1.843,121710.68,692560.8,-1.0,-0.9009688679024191,SE
2021-04-01 19:00:00,1.254,4.492,8.164,1.538,35751.074,349281.28,-0.9659258262890684,-0.9009688679024191,SE
2021-04-01 20:00:00,1.611,6.324,8.82,2.168,60326.824,683044.25,-0.8660254037844386,-0.9009688679024191,SE
2021-04-01 21:00:00,1.973,5.91,8.62,2.377,95561.02,577700.56,-0.7071067811865477,-0.9009688679024191,SE
2021-04-01 22:00:00,1.523,6.4179999999999975,8.29,2.15,68191.625,573516.1,-0.5000000000000004,-0.9009688679024191,SE
2021-04-01 23:00:00,0.812,3.463,5.4,1.086,36820.453,231591.77,-0.2588190451025216,-0.9009688679024191,SE
2021-04-02 00:00:00,0.7905,3.773,5.195,0.9395,34492.69,460850.9,0.0,-0.9009688679024191,SE
2021-04-02 01:00:00,0.3720000000000001,2.021,3.848,0.447,12762.618,120275.695,0.25881904510252074,-0.9009688679024191,cv
2021-04-02 02:00:00,0.3052,1.584,3.709,0.3318,4731.807,37121.31,0.5,-0.9009688679024191,cv
2021-04-02 03:00:00,0.2445,1.5619999999999998,3.393,0.3345,5049.172000000001,36013.82,0.7071067811865475,-0.9009688679024191,NE
2021-04-02 04:00:00,0.4514,3.69,3.998,0.9824,30824.793,307977.16,0.8660254037844386,-0.9009688679024191,cv
2021-04-02 05:00:00,0.1855,1.7180000000000002,3.3160000000000003,0.2861,7340.307,68323.4,0.9659258262890684,-0.9009688679024191,NE
2021-04-02 06:00:00,0.9097,3.236,4.64,0.7607,37638.902,243874.9,1.0,-0.9009688679024191,cv
2021-04-02 07:00:00,0.708,2.756,5.484,0.835,19778.508,157029.92,0.9659258262890684,-0.9009688679024191,SE
2021-04-02 08:00:00,1.345,4.01,7.926,1.717,44939.004,286619.97,0.8660254037844387,-0.9009688679024191,NW
2021-04-02 10:00:00,2.543,7.63,12.59,2.652,84417.05,652001.0,0.5,-0.9009688679024191,NE
2021-04-02 11:00:00,1.9795,7.0820000000000025,10.03,2.438,146956.6,643130.4,0.258819045102521,-0.9009688679024191,NE
2021-04-02 12:00:00,2.178,6.75,9.414,2.156,123197.23,549743.4,1.2246467991473532e-16,-0.9009688679024191,NE
2021-04-02 13:00:00,2.158,8.33,10.58,2.395,115078.94,879948.5,-0.2588190451025208,-0.9009688679024191,NE
2021-04-02 14:00:00,2.197,8.51,11.875,2.92,93935.055,831649.9,-0.4999999999999997,-0.9009688679024191,cv
2021-04-02 15:00:00,2.844,11.64,12.01,3.318,203921.67,1862821.8,-0.7071067811865471,-0.9009688679024191,cv
2021-04-02 16:00:00,2.977,12.11,14.515999999999998,3.932,140938.3,1053226.9,-0.8660254037844384,-0.9009688679024191,cv
2021-04-02 17:00:00,6.25,17.1,17.67,4.336,236897.06,1320357.4,-0.9659258262890684,-0.9009688679024191,NE
2021-04-02 18:00:00,3.5660000000000003,17.2,17.19,4.28,166222.38,1446076.4,-1.0,-0.9009688679024191,NW
2021-04-02 19:00:00,3.402,15.58,15.265999999999998,4.074,143975.88,1622747.5,-0.9659258262890684,-0.9009688679024191,NW
2021-04-02 20:00:00,2.564,11.265999999999998,13.07,3.062,98814.88,1140216.5,-0.8660254037844386,-0.9009688679024191,cv
2021-04-02 21:00:00,3.164,12.336,15.28,4.06,110187.016,1047097.94,-0.7071067811865477,-0.9009688679024191,NE
2021-04-02 22:00:00,3.32,12.15,15.39,3.99,99112.34,950104.94,-0.5000000000000004,-0.9009688679024191,NW
2021-04-02 23:00:00,2.389,11.98,12.64,3.256,102370.02,1047329.3,-0.2588190451025216,-0.9009688679024191,NW
2021-04-03 00:00:00,2.832,11.89,12.17,4.0939999999999985,103556.32,1121970.5,0.0,-0.2225209339563146,NW
2021-04-03 01:00:00,2.475,8.42,10.3,3.77,97024.77,905379.0,0.25881904510252074,-0.2225209339563146,cv
2021-04-03 02:00:00,1.707,6.18,8.125,2.225,69569.14,474291.94,0.5,-0.2225209339563146,NE
2021-04-03 03:00:00,1.335,5.348,7.417999999999997,1.533,60912.55,373607.62,0.7071067811865475,-0.2225209339563146,cv
2021-04-03 04:00:00,0.922,3.5210000000000004,6.0820000000000025,1.22,32767.35,205684.45,0.8660254037844386,-0.2225209339563146,SE
2021-04-03 05:00:00,0.9185,3.2030000000000003,6.07,1.153,35002.633,164189.03,0.9659258262890684,-0.2225209339563146,NW
2021-04-03 06:00:00,2.172,6.4179999999999975,9.3,2.283,71476.12,502718.7,1.0,-0.2225209339563146,NW
2021-04-03 07:00:00,3.885,18.23,16.62,4.465,176422.22,1468323.8,0.9659258262890684,-0.2225209339563146,cv
2021-04-03 08:00:00,4.574,12.22,15.95,5.652,196008.2,1126149.1,0.8660254037844387,-0.2225209339563146,cv
2021-04-03 09:00:00,14.06,19.84,19.81,8.45,809820.44,2618811.5,0.7071067811865476,-0.2225209339563146,NW
2021-04-03 11:00:00,6.57,45.88,25.94,10.836,459708.72,4430987.5,0.258819045102521,-0.2225209339563146,NW
2021-04-03 12:00:00,10.08,65.75,30.88,15.14,672897.2,5783360.5,1.2246467991473532e-16,-0.2225209339563146,NW
2021-04-03 13:00:00,7.9,49.47,26.6,12.445,576660.25,4707697.0,-0.2588190451025208,-0.2225209339563146,NW
2021-04-03 14:00:00,5.83,20.39,16.34,6.3320000000000025,285098.5,3025909.2,-0.4999999999999997,-0.2225209339563146,NW
2021-04-03 15:00:00,3.555,12.01,14.086,3.844,204620.12,1164110.8,-0.7071067811865471,-0.2225209339563146,NW
2021-04-03 16:00:00,3.906,14.91,16.3,4.902,154399.22,1959818.1,-0.8660254037844384,-0.2225209339563146,NW
2021-04-03 17:00:00,3.885,16.97,17.2,4.523,178256.44,1296736.8,-0.9659258262890684,-0.2225209339563146,NW
2021-04-03 18:00:00,3.668,11.336,14.734000000000002,3.86,160345.11,1004158.9,-1.0,-0.2225209339563146,NW
2021-04-03 19:00:00,2.8160000000000003,9.47,13.305,3.5780000000000003,129266.47,798698.06,-0.9659258262890684,-0.2225209339563146,NW
2021-04-03 20:00:00,4.63,16.12,18.3,5.434,230253.11,1578003.2,-0.8660254037844386,-0.2225209339563146,cv
2021-04-03 21:00:00,5.37,19.98,16.52,4.395,342949.66,1739747.4,-0.7071067811865477,-0.2225209339563146,NW
2021-04-03 22:00:00,4.36,12.57,13.695,3.469,378052.25,1234273.1,-0.5000000000000004,-0.2225209339563146,NW
2021-04-03 23:00:00,3.697,14.71,12.75,4.543,168036.52,2238480.0,-0.2588190451025216,-0.2225209339563146,cv
2021-04-04 00:00:00,1.21,6.7029999999999985,7.895,1.6369999999999998,52261.418,464770.8,0.0,0.6234898018587334,NW
2021-04-04 01:00:00,1.927,10.43,8.19,1.94,82188.805,1603259.8,0.25881904510252074,0.6234898018587334,NW
2021-04-04 02:00:00,1.1875,9.05,5.44,1.039,32486.42,2115721.8,0.5,0.6234898018587334,cv
2021-04-04 03:00:00,0.667,4.684,4.254,0.5767,31419.84,960356.3,0.7071067811865475,0.6234898018587334,cv
2021-04-04 04:00:00,0.3757,2.416,4.1560000000000015,0.5654,13976.245,128433.29,0.8660254037844386,0.6234898018587334,NW
2021-04-04 05:00:00,0.4932,2.104,4.57,0.5254,14582.436000000005,68578.734,0.9659258262890684,0.6234898018587334,cv
2021-04-04 06:00:00,0.629,2.639,5.43,0.77,17202.023,183883.92,1.0,0.6234898018587334,SE
2021-04-04 07:00:00,1.64,7.855,7.27,1.618,55452.617,997241.3,0.9659258262890684,0.6234898018587334,NW
2021-04-04 08:00:00,2.545,5.996,12.445,3.934,84245.02,719585.25,0.8660254037844387,0.6234898018587334,NW
2021-04-04 09:00:00,3.648,7.87,14.97,3.705,120158.71,931441.94,0.7071067811865476,0.6234898018587334,NW
2021-04-04 10:00:00,3.916,9.85,17.14,4.46,124206.3,1009968.3,0.5,0.6234898018587334,NW
2021-04-04 11:00:00,4.66,10.734000000000002,16.06,5.047,283302.56,1413775.2,0.258819045102521,0.6234898018587334,NE
2021-04-04 12:00:00,6.375,9.48,16.27,4.383,291533.62,1184819.9,1.2246467991473532e-16,0.6234898018587334,NW
2021-04-04 13:00:00,5.4179999999999975,16.77,16.3,4.957,275088.38,2355834.5,-0.2588190451025208,0.6234898018587334,NW
2021-04-04 14:00:00,4.84,9.89,15.484000000000002,4.598,236041.55,992677.0,-0.4999999999999997,0.6234898018587334,NE
2021-04-04 15:00:00,7.6560000000000015,17.98,18.61,6.055,353281.38,1922819.1,-0.7071067811865471,0.6234898018587334,NE
2021-04-04 16:00:00,4.043,15.984000000000002,18.16,5.25,191854.05,1608592.5,-0.8660254037844384,0.6234898018587334,NE
2021-04-04 17:00:00,4.773,22.86,20.95,5.01,209065.22,2109635.2,-0.9659258262890684,0.6234898018587334,NE
2021-04-04 18:00:00,5.215,18.56,18.75,4.71,282134.03,1442626.5,-1.0,0.6234898018587334,NE
2021-04-04 19:00:00,4.49,18.9,18.56,5.465,193042.42,1698370.0,-0.9659258262890684,0.6234898018587334,NE
2021-04-04 20:00:00,12.234000000000002,70.9,32.4,16.48,1000939.2,5321469.0,-0.8660254037844386,0.6234898018587334,NE
2021-04-04 21:00:00,13.234000000000002,65.25,30.75,15.62,861549.0,5689871.5,-0.7071067811865477,0.6234898018587334,NW
2021-04-04 22:00:00,12.69,41.56,24.4,11.086,802444.25,3865654.2,-0.5000000000000004,0.6234898018587334,cv
2021-04-04 23:00:00,4.4,24.6,17.02,5.496,290311.66,2548919.5,-0.2588190451025216,0.6234898018587334,NE
2021-04-05 00:00:00,3.059,7.1679999999999975,8.61,2.393,471743.4,1083756.1,0.0,1.0,NE
2021-04-05 01:00:00,1.992,5.023,7.75,2.266,254634.86,408202.66,0.25881904510252074,1.0,NE
2021-04-05 02:00:00,0.8975,4.742,6.26,1.352,48919.35,608709.7,0.5,1.0,cv
2021-04-05 03:00:00,0.4321,2.217,4.668,0.6940000000000001,12994.792,87849.22,0.7071067811865475,1.0,NE
2021-04-05 04:00:00,0.3735,2.152,4.086,0.527,15095.169,115191.57,0.8660254037844386,1.0,SE
2021-04-05 05:00:00,0.679,3.168,5.21,0.987,24059.912,218904.5,0.9659258262890684,1.0,NE
2021-04-05 06:00:00,1.263,6.05,7.324,1.86,51245.86,643521.9,1.0,1.0,cv
2021-04-05 07:00:00,2.332,7.06,9.42,2.322,84650.73,761436.0,0.9659258262890684,1.0,cv
2021-04-05 08:00:00,2.84,9.234,12.53,3.076,112285.27,895548.1,0.8660254037844387,1.0,NE
2021-04-05 09:00:00,3.727,17.34,17.44,4.785,172051.94,1946017.5,0.7071067811865476,1.0,NE
2021-04-05 10:00:00,5.7970000000000015,21.11,19.08,5.6679999999999975,401815.28,2229233.0,0.5,1.0,cv
2021-04-05 11:00:00,5.223,28.62,20.6,7.382999999999999,240263.73,3371226.8,0.258819045102521,1.0,SE
2021-04-05 12:00:00,4.26,17.73,16.84,5.145,160733.92,2195605.8,1.2246467991473532e-16,1.0,SE
2021-04-05 13:00:00,3.787,17.61,17.95,4.88,249805.33,1694998.1,-0.2588190451025208,1.0,SE
2021-04-05 14:00:00,4.945,45.12,26.06,7.8439999999999985,348986.75,3230465.5,-0.4999999999999997,1.0,cv
2021-04-05 15:00:00,6.414,66.8,32.0,10.57,475041.72,5198829.5,-0.7071067811865471,1.0,SE
2021-04-05 16:00:00,5.61,62.72,30.5,9.555,383060.0,4798957.0,-0.8660254037844384,1.0,SE
2021-04-05 17:00:00,6.145,66.0,32.03,9.82,460371.62,4545254.0,-0.9659258262890684,1.0,SE
2021-04-05 18:00:00,5.59,68.1,32.94,9.97,413863.84,4782234.5,-1.0,1.0,SE
2021-04-05 19:00:00,7.1679999999999975,66.0,32.25,10.99,549790.0,4750059.0,-0.9659258262890684,1.0,SE
2021-04-05 20:00:00,6.91,61.28,30.45,11.37,451841.3,4958584.5,-0.8660254037844386,1.0,SE
2021-04-05 21:00:00,4.477,20.34,16.38,4.543,218167.31,1948402.0,-0.7071067811865477,1.0,SE
2021-04-05 22:00:00,4.133,20.14,16.06,3.99,320451.5,2194351.2,-0.5000000000000004,1.0,SE
2021-04-05 23:00:00,1.145,6.7970000000000015,7.375,1.75,50102.965,869901.8,-0.2588190451025216,1.0,SE
2021-04-06 00:00:00,1.832,7.266,9.1,2.705,76582.016,713946.06,0.0,0.6234898018587336,SE
2021-04-06 01:00:00,1.376,8.02,7.68,2.482,56355.414,840067.8,0.25881904510252074,0.6234898018587336,SE
2021-04-06 02:00:00,1.012,4.22,4.984,1.497,48457.61,416197.5,0.5,0.6234898018587336,SE
2021-04-06 03:00:00,0.67,4.35,4.31,1.027,33481.19,622878.5,0.7071067811865475,0.6234898018587336,SE
2021-04-06 04:00:00,1.3030000000000002,4.367,4.547,1.237,180234.95,700002.75,0.8660254037844386,0.6234898018587336,SE
2021-04-06 05:00:00,0.7256,2.998,4.188,0.969,22791.832,370157.75,0.9659258262890684,0.6234898018587336,SE
2021-04-06 06:00:00,1.23,3.633,5.132999999999999,1.17,41943.965,321528.78,1.0,0.6234898018587336,SE
2021-04-06 07:00:00,2.152,4.63,7.234,1.818,81756.95,463532.28,0.9659258262890684,0.6234898018587336,SE
2021-04-06 08:00:00,1.408,4.668,7.875,2.035,52864.98,417858.1,0.8660254037844387,0.6234898018587336,cv
2021-04-06 09:00:00,1.5019999999999998,7.375,8.87,2.258,78090.73,996896.56,0.7071067811865476,0.6234898018587336,SE
2021-04-06 10:00:00,2.873,8.57,12.32,3.549,175919.0,1014504.56,0.5,0.6234898018587336,SE
2021-04-06 11:00:00,2.438,6.562,10.54,2.4,122565.8,609499.06,0.258819045102521,0.6234898018587336,SE
2021-04-06 12:00:00,5.37,6.285,11.08,2.783,202291.64,689420.44,1.2246467991473532e-16,0.6234898018587336,SE
2021-04-06 13:00:00,6.48,8.27,13.5,4.285,218085.64,1035318.4,-0.2588190451025208,0.6234898018587336,SE
2021-04-06 14:00:00,2.781,5.535,12.36,3.895,88773.86,435912.88,-0.4999999999999997,0.6234898018587336,SE
2021-04-06 15:00:00,2.5660000000000003,8.16,11.0,2.77,125870.82,944058.25,-0.7071067811865471,0.6234898018587336,SE
2021-04-06 16:00:00,2.064,7.792999999999997,11.13,2.266,101455.86,574925.75,-0.8660254037844384,0.6234898018587336,SE
2021-04-06 17:00:00,2.207,10.305,12.45,2.498,110666.6,980209.8,-0.9659258262890684,0.6234898018587336,SE
2021-04-06 18:00:00,1.714,5.91,10.49,1.981,72047.42,478827.03,-1.0,0.6234898018587336,SE
2021-04-06 19:00:00,1.833,7.32,9.15,2.627,103998.35,1110332.0,-0.9659258262890684,0.6234898018587336,SE
2021-04-06 20:00:00,1.931,5.492000000000001,9.36,2.209,103506.76,421099.8,-0.8660254037844386,0.6234898018587336,SE
2021-04-06 21:00:00,1.767,5.0,7.316,1.5630000000000002,108587.73,441036.22,-0.7071067811865477,0.6234898018587336,SE
2021-04-06 22:00:00,1.529,6.13,7.08,1.605,53779.777,629746.7,-0.5000000000000004,0.6234898018587336,SE
2021-04-06 23:00:00,0.917,2.875,5.66,1.158,48987.355,156399.98,-0.2588190451025216,0.6234898018587336,SE
2021-04-07 00:00:00,0.6123,2.66,3.89,0.8096,29038.938,197079.33,0.0,-0.22252093395631434,SE
2021-04-07 01:00:00,0.536,2.307,3.797,0.6494,30835.95,127735.12,0.25881904510252074,-0.22252093395631434,SE
2021-04-07 02:00:00,0.236,1.486,3.168,0.275,10177.993,33334.254,0.5,-0.22252093395631434,cv
2021-04-07 03:00:00,0.266,1.415,3.082,0.26,17052.662,36220.24,0.7071067811865475,-0.22252093395631434,cv
2021-04-07 04:00:00,0.2087,1.511,3.135,0.2325,3890.417,48072.684,0.8660254037844386,-0.22252093395631434,NW
2021-04-07 05:00:00,0.374,1.454,3.133,0.3027,22625.22700000001,24524.648,0.9659258262890684,-0.22252093395631434,cv
2021-04-07 06:00:00,0.6636,2.398,3.799,0.535,31280.312,162599.0,1.0,-0.22252093395631434,NW
2021-04-07 07:00:00,0.9814,2.873,5.25,0.939,38433.4,201729.03,0.9659258262890684,-0.22252093395631434,NW
2021-04-07 08:00:00,1.05,3.498,6.5939999999999985,1.145,23591.375,214402.81,0.8660254037844387,-0.22252093395631434,NE
2021-04-07 09:00:00,2.016,4.5939999999999985,9.336,1.965,45215.24,323059.22,0.7071067811865476,-0.22252093395631434,NW
2021-04-07 10:00:00,2.062,5.3439999999999985,9.266,2.21,76806.63,430519.16,0.5,-0.22252093395631434,NW
2021-04-07 11:00:00,2.922,6.19,8.93,2.049,128290.38,559083.6,0.258819045102521,-0.22252093395631434,cv
2021-04-07 12:00:00,1.744,5.043,8.93,1.854,73481.62,401922.72,1.2246467991473532e-16,-0.22252093395631434,cv
2021-04-07 13:00:00,1.639,5.812,8.555,1.989,73908.516,683170.1,-0.2588190451025208,-0.22252093395631434,cv
2021-04-07 14:00:00,2.336,5.273,9.86,2.416,120520.09,452969.2,-0.4999999999999997,-0.22252093395631434,cv
2021-04-07 15:00:00,2.082,5.99,10.92,2.2030000000000003,85923.51,399584.72,-0.7071067811865471,-0.22252093395631434,SE
2021-04-07 16:00:00,2.09,6.48,11.12,2.299,81786.88,515652.03,-0.8660254037844384,-0.22252093395631434,SE
2021-04-07 17:00:00,1.6230000000000002,6.465,10.086,2.283,68981.6,668760.0,-0.9659258262890684,-0.22252093395631434,SE
2021-04-07 18:00:00,1.6780000000000002,6.727,8.48,1.87,86021.83,1019364.7,-1.0,-0.22252093395631434,cv
2021-04-07 19:00:00,1.794,8.445,9.17,2.19,68006.4,1210880.4,-0.9659258262890684,-0.22252093395631434,SE
2021-04-07 20:00:00,1.69,5.125,9.12,2.355,67894.85,495316.44,-0.8660254037844386,-0.22252093395631434,SE
2021-04-07 21:00:00,1.259,5.727,7.535,1.736,50766.465,544492.1,-0.7071067811865477,-0.22252093395631434,SE
2021-04-07 22:00:00,2.041,5.64,7.0470000000000015,1.828,78150.2,527309.8,-0.5000000000000004,-0.22252093395631434,cv
2021-04-07 23:00:00,0.7170000000000001,3.748,4.887,1.016,27093.533,298070.6,-0.2588190451025216,-0.22252093395631434,NE
2021-04-08 00:00:00,0.836,7.312,5.355,1.435,63427.605,1105058.2,0.0,-0.9009688679024191,cv
2021-04-08 01:00:00,0.8677,3.713,4.78,1.411,54669.99,318900.78,0.25881904510252074,-0.9009688679024191,cv
2021-04-08 02:00:00,0.3835,2.092,3.898,0.932,15172.131,151642.58,0.5,-0.9009688679024191,SE
2021-04-08 03:00:00,0.2292,1.605,3.357,0.5425,8954.542,68716.76,0.7071067811865475,-0.9009688679024191,NE
2021-04-08 04:00:00,0.2357,1.705,3.447,0.4175,6265.607,102236.695,0.8660254037844386,-0.9009688679024191,cv
2021-04-08 05:00:00,0.4668,2.426,4.047,0.5317,13434.514,158428.75,0.9659258262890684,-0.9009688679024191,NE
2021-04-08 06:00:00,0.265,1.699,3.924,0.3696,7180.849,57936.734,1.0,-0.9009688679024191,NW
2021-04-08 07:00:00,1.686,5.805,6.676,1.381,49595.266,720061.25,0.9659258262890684,-0.9009688679024191,NW
2021-04-08 08:00:00,3.293,4.336,7.664,1.5205,96731.266,470090.53,0.8660254037844387,-0.9009688679024191,NW
2021-04-08 09:00:00,2.406,4.86,10.51,2.064,54928.105,457462.8,0.7071067811865476,-0.9009688679024191,NW
2021-04-08 10:00:00,2.8280000000000003,6.39,10.07,2.14,84885.98,709277.44,0.5,-0.9009688679024191,NW
2021-04-08 11:00:00,3.502,7.113,9.1,1.837,76646.695,913134.7,0.258819045102521,-0.9009688679024191,cv
2021-04-08 12:00:00,1.444,4.848,8.305,1.581,61675.6,574127.94,1.2246467991473532e-16,-0.9009688679024191,cv
2021-04-08 13:00:00,3.236,4.895,9.37,2.16,75419.78,450782.88,-0.2588190451025208,-0.9009688679024191,NW
2021-04-08 14:00:00,2.705,5.83,10.81,2.799,93167.234,716089.3,-0.4999999999999997,-0.9009688679024191,cv
2021-04-08 15:00:00,3.969,6.7029999999999985,10.22,2.557,152667.66,902862.56,-0.7071067811865471,-0.9009688679024191,SE
2021-04-08 16:00:00,1.717,4.88,8.88,2.13,85431.68,372302.7,-0.8660254037844384,-0.9009688679024191,SE
2021-04-08 17:00:00,1.883,5.41,9.67,1.864,71920.31,324588.44,-0.9659258262890684,-0.9009688679024191,SE
2021-04-08 18:00:00,2.145,4.465,8.79,1.868,95548.125,363308.5,-1.0,-0.9009688679024191,cv
2021-04-08 19:00:00,2.863,6.516,11.24,2.85,105409.805,925777.44,-0.9659258262890684,-0.9009688679024191,SE
2021-04-08 20:00:00,2.3,6.83,8.29,2.357,86444.76,912000.8,-0.8660254037844386,-0.9009688679024191,cv
2021-04-08 21:00:00,3.014,8.62,8.516,2.8,347736.25,1820869.0,-0.7071067811865477,-0.9009688679024191,cv
2021-04-08 22:00:00,6.07,6.59,10.06,3.502,82113.83,1230046.9,-0.5000000000000004,-0.9009688679024191,cv
2021-04-08 23:00:00,3.232,6.74,6.875,2.037,67525.836,1223221.0,-0.2588190451025216,-0.9009688679024191,cv
2021-04-09 00:00:00,1.651,6.223,5.285,1.608,51386.676,1150110.0,0.0,-0.9009688679024191,NW
2021-04-09 01:00:00,0.603,4.273,3.936,1.173,33124.176,396015.7,0.25881904510252074,-0.9009688679024191,SE
2021-04-09 02:00:00,0.2798,1.649,3.22,0.4175,8668.189,89070.586,0.5,-0.9009688679024191,cv
2021-04-09 03:00:00,0.2362,1.574,3.219,0.3835,5581.552,44458.797,0.7071067811865475,-0.9009688679024191,NW
2021-04-09 04:00:00,0.2428,1.402,3.062,0.3271,7193.554,29030.299,0.8660254037844386,-0.9009688679024191,NW
2021-04-09 05:00:00,0.218,1.45,3.12,0.3552,4198.609,39087.914,0.9659258262890684,-0.9009688679024191,NW
2021-04-09 06:00:00,2.8480000000000003,4.145,5.766,1.031,44467.21,629591.25,1.0,-0.9009688679024191,cv
2021-04-09 07:00:00,3.992,4.45,8.07,1.896,41909.74,444360.12,0.9659258262890684,-0.9009688679024191,cv
2021-04-09 08:00:00,2.793,4.645,8.03,2.113,70408.72,514602.8,0.8660254037844387,-0.9009688679024191,cv
2021-04-09 09:00:00,2.543,4.133,8.1,1.61,36917.02,329599.97,0.7071067811865476,-0.9009688679024191,NW
2021-04-09 10:00:00,8.305,5.71,11.98,3.105,87369.03,632417.3,0.5,-0.9009688679024191,NW
2021-04-09 11:00:00,4.336,8.53,10.836,3.19,124980.88,1434380.2,0.258819045102521,-0.9009688679024191,NE
2021-04-09 12:00:00,2.277,6.496,9.6,2.605,94223.336,899981.4,1.2246467991473532e-16,-0.9009688679024191,NE
2021-04-09 13:00:00,1.888,7.14,8.72,2.15,96652.805,911364.9,-0.2588190451025208,-0.9009688679024191,cv
2021-04-09 14:00:00,2.363,3.734,10.016,1.974,113933.53,232022.89,-0.4999999999999997,-0.9009688679024191,cv
2021-04-09 15:00:00,2.6460000000000004,6.06,10.18,2.252,158808.05,603344.3,-0.7071067811865471,-0.9009688679024191,SE
2021-04-09 16:00:00,3.3710000000000004,6.6,11.2,2.334,134287.97,606208.1,-0.8660254037844384,-0.9009688679024191,cv
2021-04-09 17:00:00,2.38,7.257999999999999,9.766,2.17,88735.07,869562.8,-0.9659258262890684,-0.9009688679024191,SE
2021-04-09 18:00:00,4.418,9.23,11.02,2.611,279950.34,1313583.6,-1.0,-0.9009688679024191,SE
2021-04-09 19:00:00,5.996,8.234,12.76,3.205,154413.22,1491322.5,-0.9659258262890684,-0.9009688679024191,SE
2021-04-09 20:00:00,6.254,14.01,14.41,3.867,103256.734,1941705.2,-0.8660254037844386,-0.9009688679024191,cv
2021-04-09 21:00:00,9.03,17.25,16.34,4.777,299865.5,2629750.0,-0.7071067811865477,-0.9009688679024191,NE
2021-04-09 22:00:00,4.74,10.93,10.3,2.445,122709.18,1740236.4,-0.5000000000000004,-0.9009688679024191,NE
2021-04-09 23:00:00,3.654,6.164,6.87,1.912,71411.95,969428.6,-0.2588190451025216,-0.9009688679024191,NE
2021-04-10 00:00:00,1.195,4.758,4.938,1.376,39745.324,560849.0,0.0,-0.2225209339563146,NE
2021-04-10 01:00:00,0.5596,3.49,3.973,0.8213,29911.926,449697.34,0.25881904510252074,-0.2225209339563146,NE
2021-04-10 02:00:00,0.3018,1.635,3.268,0.3948,15938.372,65466.152,0.5,-0.2225209339563146,NE
2021-04-10 03:00:00,0.225,1.436,3.18,0.3638,6860.0859999999975,20016.629,0.7071067811865475,-0.2225209339563146,NE
2021-04-10 04:00:00,0.2937,2.05,3.459,0.4692,15519.758,136301.33,0.8660254037844386,-0.2225209339563146,NE
2021-04-10 05:00:00,0.395,1.7819999999999998,3.664,0.6055,17736.285,82242.33,0.9659258262890684,-0.2225209339563146,NE
